Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
12985,-1,2,1239.38,5,2,4,524,Potential Loyalists
12987,72,2,558.7,2,2,3,223,Hibernating
12988,291,1,535.32,1,1,3,113,Hibernating
12989,2,15,6924.109999999996,5,5,5,555,Champions
12990,30,3,409.50000000000006,4,3,2,432,Potential Loyalists
12991,22,2,503.76,4,2,3,423,Potential Loyalists
12993,22,4,414.75999999999993,4,4,2,442,Loyal Customers
12994,3,3,974.42,5,3,4,534,Potential Loyalists
12995,84,1,211.32,2,1,1,211,Hibernating
12997,21,4,1226.89,4,4,4,444,Loyal Customers
12999,195,3,455.8799999999999,1,3,2,132,At Risk
13000,105,3,534.8500000000001,2,3,3,233,At Risk
13001,3,13,9818.820000000012,5,5,5,555,Champions
13002,317,1,120.94999999999999,1,1,1,111,Hibernating
13003,104,3,149.05,2,3,1,231,At Risk
13004,10,18,5655.91,5,5,5,555,Champions
13005,172,2,513.7,2,2,3,223,Hibernating
13006,55,1,81.57,3,1,1,311,About to Sleep
13008,322,1,229.47000000000003,1,1,1,111,Hibernating
13011,371,1,50.550000000000004,1,1,1,111,Hibernating
13012,8,8,1661.8400000000008,5,5,4,554,Champions
13013,0,13,4810.9400000000005,5,5,5,555,Champions
13014,9,10,3466.2799999999997,5,5,5,555,Champions
13015,52,5,3346.2800000000016,3,4,5,345,Loyal Customers
13016,72,3,789.8899999999996,2,3,3,233,At Risk
13017,6,1,204.0,5,1,1,511,New Customers
13018,15,26,7277.699999999997,4,5,5,455,Loyal Customers
13021,3,9,2616.38,5,5,5,555,Champions
13023,63,2,689.9000000000001,3,2,3,323,About to Sleep
13026,0,5,975.3599999999998,5,4,4,544,Champions
13027,112,6,6912.0,2,5,5,255,Can't Loose
13028,21,2,661.32,4,2,3,423,Potential Loyalists
13029,29,3,1247.5,4,3,4,434,Potential Loyalists
13030,10,2,799.4800000000001,5,2,3,523,Potential Loyalists
13032,51,2,1010.1799999999997,3,2,4,324,About to Sleep
13033,356,1,190.54999999999998,1,1,1,111,Hibernating
13034,53,2,642.77,3,2,3,323,About to Sleep
13035,72,2,921.8800000000002,2,2,3,223,Hibernating
13037,137,3,881.07,2,3,3,233,At Risk
13038,79,3,908.46,2,3,3,233,At Risk
13040,7,2,676.9900000000001,5,2,3,523,Potential Loyalists
13043,272,1,516.4200000000001,1,1,3,113,Hibernating
13044,290,1,560.4700000000001,1,1,3,113,Hibernating
13045,98,1,305.28,2,1,2,212,Hibernating
13046,29,2,629.31,4,2,3,423,Potential Loyalists
13047,30,9,3237.540000000001,4,5,5,455,Loyal Customers
13048,13,4,1835.9099999999994,4,4,4,444,Loyal Customers
13049,63,2,656.6800000000002,3,2,3,323,About to Sleep
13050,13,17,5836.86,4,5,5,455,Loyal Customers
13052,211,1,348.15000000000003,1,1,2,112,Hibernating
13055,77,3,1214.41,2,3,4,234,At Risk
13058,23,3,271.4,4,3,2,432,Potential Loyalists
13059,248,1,183.4,1,1,1,111,Hibernating
13060,252,1,307.53000000000003,1,1,2,112,Hibernating
13061,71,1,248.61,2,1,1,211,Hibernating
13062,190,1,346.98,1,1,2,112,Hibernating
13064,11,4,1119.4900000000005,5,4,4,544,Champions
13065,372,1,205.85999999999999,1,1,1,111,Hibernating
13066,23,2,470.80000000000007,4,2,2,422,Potential Loyalists
13067,81,1,115.46000000000002,2,1,1,211,Hibernating
13068,9,2,344.0,5,2,2,522,Potential Loyalists
13069,-1,24,4436.119999999994,5,5,5,555,Champions
13070,191,1,228.8,1,1,1,111,Hibernating
13072,265,1,177.14999999999998,1,1,1,111,Hibernating
13075,128,1,919.61,2,1,3,213,Hibernating
13077,0,4,729.2700000000001,5,4,3,543,Champions
13078,2,26,12627.94,5,5,5,555,Champions
13079,3,5,220.09999999999997,5,4,1,541,Champions
13080,178,1,58.08,2,1,1,211,Hibernating
13081,10,11,28337.38000000005,5,5,5,555,Champions
13082,125,9,3613.6300000000006,2,5,5,255,Can't Loose
13083,3,2,303.75,5,2,2,522,Potential Loyalists
13085,156,2,416.08000000000004,2,2,2,222,Hibernating
13089,1,93,58825.83000000013,5,5,5,555,Champions
13090,7,14,8910.82,5,5,5,555,Champions
13091,27,1,345.82,4,1,2,412,Promising
13092,69,5,477.83,3,4,2,342,Loyal Customers
13093,274,8,7832.469999999998,1,5,5,155,Can't Loose
13094,20,12,1927.3200000000002,4,5,4,454,Loyal Customers
13095,69,1,74.4,3,1,1,311,About to Sleep
13097,31,10,6010.419999999994,4,5,5,455,Loyal Customers
13098,0,28,28882.440000000013,5,5,5,555,Champions
13099,98,1,207.35999999999999,2,1,1,211,Hibernating
13101,233,1,101.18999999999998,1,1,1,111,Hibernating
13102,0,24,6424.090000000001,5,5,5,555,Champions
13103,38,1,243.94,3,1,1,311,About to Sleep
13104,2,6,1098.48,5,5,4,554,Champions
13106,132,1,76.5,2,1,1,211,Hibernating
13107,43,4,1531.6200000000003,3,4,4,344,Loyal Customers
13108,371,1,350.05999999999995,1,1,2,112,Hibernating
13109,58,2,786.5400000000001,3,2,3,323,About to Sleep
13110,30,7,1488.6700000000012,4,5,4,454,Loyal Customers
13113,-1,24,12245.960000000003,5,5,5,555,Champions
13115,10,4,2294.7800000000007,5,4,5,545,Champions
13116,137,1,501.14000000000004,2,1,3,213,Hibernating
13117,20,8,984.9099999999996,4,5,4,454,Loyal Customers
13118,18,5,1197.8099999999995,4,4,4,444,Loyal Customers
13120,237,1,30.599999999999998,1,1,1,111,Hibernating
13121,268,1,283.7299999999999,1,1,2,112,Hibernating
13122,93,2,922.3900000000002,2,2,3,223,Hibernating
13124,88,3,3866.3299999999977,2,3,5,235,At Risk
13126,3,8,2099.6399999999994,5,5,5,555,Champions
13127,76,1,259.16999999999996,2,1,2,212,Hibernating
13130,93,1,64.0,2,1,1,211,Hibernating
13131,22,3,1073.2999999999997,4,3,4,434,Potential Loyalists
13132,260,1,77.3,1,1,1,111,Hibernating
13133,272,2,109.80000000000001,1,2,1,121,Hibernating
13134,84,4,1793.58,2,4,4,244,At Risk
13135,195,1,3096.0,1,1,5,115,Hibernating
13136,55,5,2607.6099999999997,3,4,5,345,Loyal Customers
13137,9,8,3650.409999999999,5,5,5,555,Champions
13138,21,6,962.3900000000001,4,5,4,454,Loyal Customers
13139,15,7,5064.940000000003,4,5,5,455,Loyal Customers
13140,107,3,423.71999999999997,2,3,2,232,At Risk
13141,83,5,2388.7499999999995,2,4,5,245,At Risk
13142,18,1,307.0899999999999,4,1,2,412,Promising
13144,331,1,110.94999999999999,1,1,1,111,Hibernating
13145,38,4,618.52,3,4,3,343,Loyal Customers
13146,25,1,228.91,4,1,1,411,Promising
13147,9,4,712.8000000000001,5,4,3,543,Champions
13148,28,12,3707.120000000001,4,5,5,455,Loyal Customers
13149,13,4,1676.0599999999997,4,4,4,444,Loyal Customers
13151,294,1,1257.8700000000003,1,1,4,114,Hibernating
13153,4,1,486.22,5,1,2,512,New Customers
13155,32,4,971.76,3,4,4,344,Loyal Customers
13157,48,4,1741.2199999999991,3,4,4,344,Loyal Customers
13158,93,4,1201.0600000000004,2,4,4,244,At Risk
13159,7,4,1437.8500000000006,5,4,4,544,Champions
13160,21,1,91.8,4,1,1,411,Promising
13161,312,1,112.75,1,1,1,111,Hibernating
13162,121,4,1688.2899999999995,2,4,4,244,At Risk
13165,45,2,1021.4799999999999,3,2,4,324,About to Sleep
13166,282,1,417.19999999999993,1,1,2,112,Hibernating
13167,17,4,791.3300000000002,4,4,3,443,Loyal Customers
13168,35,4,1319.19,3,4,4,344,Loyal Customers
13169,62,2,712.88,3,2,3,323,About to Sleep
13170,25,1,116.01000000000002,4,1,1,411,Promising
13171,20,3,468.4099999999999,4,3,2,432,Potential Loyalists
13173,3,2,353.65000000000003,5,2,2,522,Potential Loyalists
13174,15,3,2817.0300000000007,4,3,5,435,Potential Loyalists
13176,45,1,492.8400000000001,3,1,3,313,About to Sleep
13177,63,1,282.45,3,1,2,312,About to Sleep
13178,25,11,5725.470000000003,4,5,5,455,Loyal Customers
13182,44,1,121.17999999999999,3,1,1,311,About to Sleep
13183,6,9,3957.7800000000016,5,5,5,555,Champions
13184,13,10,1701.2900000000009,4,5,4,454,Loyal Customers
13185,266,1,71.4,1,1,1,111,Hibernating
13186,38,3,1575.8900000000003,3,3,4,334,Need Attention
13187,336,1,236.01999999999995,1,1,1,111,Hibernating
13188,10,1,114.60000000000001,5,1,1,511,New Customers
13189,17,2,260.68,4,2,2,422,Potential Loyalists
13192,94,2,911.9400000000002,2,2,3,223,Hibernating
13193,60,1,117.88000000000001,3,1,1,311,About to Sleep
13194,134,1,60.7,2,1,1,211,Hibernating
13196,10,4,1797.78,5,4,4,544,Champions
13198,9,6,3401.239999999997,5,5,5,555,Champions
13199,2,36,9817.120000000003,5,5,5,555,Champions
13200,18,4,870.09,4,4,3,443,Loyal Customers
13203,8,4,869.4599999999999,5,4,3,543,Champions
13207,14,2,250.26000000000002,4,2,2,422,Potential Loyalists
13208,57,6,1223.8999999999999,3,5,4,354,Loyal Customers
13209,29,8,5891.609999999999,4,5,5,455,Loyal Customers
13210,92,1,353.47999999999996,2,1,2,212,Hibernating
13211,9,3,1197.4199999999998,5,3,4,534,Potential Loyalists
13212,18,3,788.0799999999998,4,3,3,433,Potential Loyalists
13213,55,5,1520.5800000000004,3,4,4,344,Loyal Customers
13216,266,1,333.74,1,1,2,112,Hibernating
13217,121,3,533.98,2,3,3,233,At Risk
13218,126,1,62.64,2,1,1,211,Hibernating
13220,77,4,819.29,2,4,3,243,At Risk
13221,239,2,847.4100000000001,1,2,3,123,Hibernating
13223,199,2,163.20000000000002,1,2,1,121,Hibernating
13224,59,2,2155.9499999999994,3,2,5,325,About to Sleep
13225,2,7,6463.840000000002,5,5,5,555,Champions
13226,272,1,108.21000000000001,1,1,1,111,Hibernating
13227,200,1,257.7,1,1,2,112,Hibernating
13228,80,1,358.0,2,1,2,212,Hibernating
13229,224,1,160.95,1,1,1,111,Hibernating
13230,3,16,2806.9700000000007,5,5,5,555,Champions
13232,11,7,1357.6000000000015,5,5,4,554,Champions
13233,73,2,605.1200000000001,2,2,3,223,Hibernating
13235,211,1,1031.0699999999997,1,1,4,114,Hibernating
13236,23,2,744.8500000000003,4,2,3,423,Potential Loyalists
13238,16,4,700.7300000000001,4,4,3,443,Loyal Customers
13239,260,1,329.56,1,1,2,112,Hibernating
13240,95,4,663.6500000000001,2,4,3,243,At Risk
13242,111,3,270.40000000000003,2,3,2,232,At Risk
13243,202,1,600.07,1,1,3,113,Hibernating
13244,91,1,121.74000000000001,2,1,1,211,Hibernating
13245,49,1,430.5,3,1,2,312,About to Sleep
13246,17,6,1987.3000000000009,4,5,4,454,Loyal Customers
13247,16,4,501.12,4,4,3,443,Loyal Customers
13248,123,2,465.6799999999999,2,2,2,222,Hibernating
13249,91,3,711.41,2,3,3,233,At Risk
13253,155,2,1030.3999999999999,2,2,4,224,Hibernating
13255,8,2,399.51,5,2,2,522,Potential Loyalists
13256,13,1,0.0,4,1,1,411,Promising
13258,10,3,698.5799999999999,5,3,3,533,Potential Loyalists
13259,60,1,292.3199999999999,3,1,2,312,About to Sleep
13260,60,1,557.6200000000001,3,1,3,313,About to Sleep
13261,267,2,944.1,1,2,4,124,Hibernating
13262,262,1,200.29000000000002,1,1,1,111,Hibernating
13263,0,35,7454.069999999956,5,5,5,555,Champions
13265,52,5,2107.6600000000008,3,4,5,345,Loyal Customers
13266,10,12,3834.26,5,5,5,555,Champions
13267,1,18,4521.490000000001,5,5,5,555,Champions
13268,16,11,3214.6899999999996,4,5,5,455,Loyal Customers
13269,0,15,5346.23,5,5,5,555,Champions
13270,365,1,590.0,1,1,3,113,Hibernating
13271,36,1,217.3799999999999,3,1,1,311,About to Sleep
13272,30,2,276.56000000000006,4,2,2,422,Potential Loyalists
13273,112,1,138.97999999999996,2,1,1,211,Hibernating
13276,62,2,590.93,3,2,3,323,About to Sleep
13277,14,4,258.4,4,4,2,442,Loyal Customers
13278,39,1,542.73,3,1,3,313,About to Sleep
13279,77,1,137.75,2,1,1,211,Hibernating
13280,121,3,814.8600000000001,2,3,3,233,At Risk
13282,17,3,1132.1399999999999,4,3,4,434,Potential Loyalists
13283,58,2,93.66,3,2,1,321,About to Sleep
13284,329,1,201.19,1,1,1,111,Hibernating
13285,22,4,2709.1200000000003,4,4,5,445,Loyal Customers
13291,154,1,361.10999999999996,2,1,2,212,Hibernating
13292,37,2,578.9399999999999,3,2,3,323,About to Sleep
13294,188,2,873.7399999999998,1,2,3,123,Hibernating
13295,358,1,201.2,1,1,1,111,Hibernating
13296,136,1,87.4,2,1,1,211,Hibernating
13297,6,4,2089.8500000000004,5,4,5,545,Champions
13298,0,1,360.0,5,1,2,512,New Customers
13299,267,1,142.5,1,1,1,111,Hibernating
13300,168,1,371.89000000000004,2,1,2,212,Hibernating
13301,102,4,618.0899999999998,2,4,3,243,At Risk
13302,154,1,63.75,2,1,1,211,Hibernating
13304,350,1,300.4199999999999,1,1,2,112,Hibernating
13305,3,10,2000.8599999999992,5,5,4,554,Champions
13307,119,1,15.0,2,1,1,211,Hibernating
13308,21,3,1385.51,4,3,4,434,Potential Loyalists
13309,6,5,1456.7899999999993,5,4,4,544,Champions
13310,27,3,1132.0300000000002,4,3,4,434,Potential Loyalists
13311,3,2,598.57,5,2,3,523,Potential Loyalists
13313,21,5,1555.3199999999993,4,4,4,444,Loyal Customers
13314,0,3,775.9400000000002,5,3,3,533,Potential Loyalists
13316,36,4,5977.730000000001,3,4,5,345,Loyal Customers
13317,65,5,2273.6799999999985,3,4,5,345,Loyal Customers
13318,0,3,640.76,5,3,3,533,Potential Loyalists
13319,4,25,10845.549999999988,5,5,5,555,Champions
13320,77,4,1548.7000000000003,2,4,4,244,At Risk
13321,71,2,567.36,2,2,3,223,Hibernating
13322,16,1,199.48,4,1,1,411,Promising
13323,2,5,787.85,5,4,3,543,Champions
13324,35,10,7121.949999999994,3,5,5,355,Loyal Customers
13325,80,1,675.3,2,1,3,213,Hibernating
13327,37,8,3627.769999999998,3,5,5,355,Loyal Customers
13328,315,1,1308.48,1,1,4,114,Hibernating
13329,30,2,789.0,4,2,3,423,Potential Loyalists
13330,91,3,1140.9299999999996,2,3,4,234,At Risk
13332,13,1,350.9,4,1,2,412,Promising
13334,81,3,3536.819999999998,2,3,5,235,At Risk
13336,76,1,795.12,2,1,3,213,Hibernating
13338,156,1,487.02,2,1,2,212,Hibernating
13339,199,1,860.1200000000002,1,1,3,113,Hibernating
13340,44,7,10736.47999999999,3,5,5,355,Loyal Customers
13341,259,1,775.8499999999999,1,1,3,113,Hibernating
13343,176,1,353.43,2,1,2,212,Hibernating
13344,66,3,2543.720000000002,3,3,5,335,Need Attention
13345,286,1,389.50000000000006,1,1,2,112,Hibernating
13347,69,1,341.36,3,1,2,312,About to Sleep
13348,63,1,233.76,3,1,1,311,About to Sleep
13349,9,1,247.31999999999996,5,1,1,511,New Customers
13350,15,2,979.1199999999999,4,2,4,424,Potential Loyalists
13351,65,1,373.94,3,1,2,312,About to Sleep
13352,59,1,397.9800000000001,3,1,2,312,About to Sleep
13354,70,1,743.5300000000003,3,1,3,313,About to Sleep
13355,121,1,674.7,2,1,3,213,Hibernating
13356,79,1,768.2400000000001,2,1,3,213,Hibernating
13357,256,1,609.9500000000002,1,1,3,113,Hibernating
13358,267,1,439.03000000000003,1,1,2,112,Hibernating
13359,62,1,439.55999999999995,3,1,2,312,About to Sleep
13362,8,4,3090.7399999999984,5,4,5,545,Champions
13363,16,2,992.5000000000002,4,2,4,424,Potential Loyalists
13364,70,1,134.96,3,1,1,311,About to Sleep
13365,32,2,2225.3700000000013,3,2,5,325,About to Sleep
13366,49,1,56.160000000000004,3,1,1,311,About to Sleep
13368,255,2,623.4,1,2,3,123,Hibernating
13369,364,1,308.28000000000003,1,1,2,112,Hibernating
13370,370,1,754.8700000000003,1,1,3,113,Hibernating
13372,88,1,378.64,2,1,2,212,Hibernating
13373,59,3,3312.2500000000005,3,3,5,335,Need Attention
13375,87,1,778.6499999999997,2,1,3,213,Hibernating
13376,98,3,1019.7600000000003,2,3,4,234,At Risk
13379,25,3,572.5599999999997,4,3,3,433,Potential Loyalists
13381,30,6,3639.3100000000004,4,5,5,455,Loyal Customers
13382,279,1,222.99,1,1,1,111,Hibernating
13384,29,7,4151.929999999999,4,5,5,455,Loyal Customers
13385,328,1,534.5700000000002,1,1,3,113,Hibernating
13388,130,1,677.1,2,1,3,213,Hibernating
13389,10,3,797.96,5,3,3,533,Potential Loyalists
13390,73,1,544.0799999999999,2,1,3,213,Hibernating
13391,202,1,59.8,1,1,1,111,Hibernating
13394,0,8,2520.0199999999995,5,5,5,555,Champions
13395,184,1,307.72,1,1,2,112,Hibernating
13396,28,2,1360.9899999999998,4,2,4,424,Potential Loyalists
13397,71,5,1544.1299999999997,2,4,4,244,At Risk
13398,191,1,457.3400000000001,1,1,2,112,Hibernating
13402,126,2,621.2300000000002,2,2,3,223,Hibernating
13403,16,1,75.0,4,1,1,411,Promising
13404,0,2,252.48999999999998,5,2,2,522,Potential Loyalists
13405,73,3,572.4509999999999,2,3,3,233,At Risk
13408,0,58,28117.039999999983,5,5,5,555,Champions
13410,23,5,1003.0600000000001,4,4,4,444,Loyal Customers
13411,106,1,213.55000000000004,2,1,1,211,Hibernating
13414,132,3,1390.5,2,3,4,234,At Risk
13416,42,2,712.5000000000001,3,2,3,323,About to Sleep
13417,3,2,640.83,5,2,3,523,Potential Loyalists
13418,10,18,6127.429999999998,5,5,5,555,Champions
13419,62,1,221.05999999999995,3,1,1,311,About to Sleep
13420,148,2,159.85,2,2,1,221,Hibernating
13421,39,2,1851.0799999999995,3,2,4,324,About to Sleep
13422,63,1,2626.3000000000006,3,1,5,315,About to Sleep
13425,107,3,1624.2099999999998,2,3,4,234,At Risk
13426,-1,10,3641.3199999999974,5,5,5,555,Champions
13427,18,3,582.6,4,3,3,433,Potential Loyalists
13428,9,1,218.46999999999994,5,1,1,511,New Customers
13429,9,4,1006.8000000000001,5,4,4,544,Champions
13430,17,2,679.45,4,2,3,423,Potential Loyalists
13431,66,2,1269.0999999999995,3,2,4,324,About to Sleep
13434,73,2,534.24,2,2,3,223,Hibernating
13435,4,7,3809.89,5,5,5,555,Champions
13436,0,1,196.88999999999996,5,1,1,511,New Customers
13437,13,7,3408.0599999999995,4,5,5,455,Loyal Customers
13439,254,1,283.71,1,1,2,112,Hibernating
13441,90,1,296.64000000000004,2,1,2,212,Hibernating
13447,22,3,1129.14,4,3,4,434,Potential Loyalists
13448,15,6,3539.370000000002,4,5,5,455,Loyal Customers
13449,22,1,291.88,4,1,2,412,Promising
13450,25,6,2043.7200000000003,4,5,4,454,Loyal Customers
13451,25,5,2976.149999999999,4,4,5,445,Loyal Customers
13452,258,2,590.0,1,2,3,123,Hibernating
13453,164,2,356.98,2,2,2,222,Hibernating
13455,23,2,1058.34,4,2,4,424,Potential Loyalists
13456,16,6,1766.7199999999998,4,5,4,454,Loyal Customers
13458,6,14,9646.570000000002,5,5,5,555,Champions
13460,28,2,183.44,4,2,1,421,Potential Loyalists
13461,37,3,1445.0000000000002,3,3,4,334,Need Attention
13462,251,1,151.5,1,1,1,111,Hibernating
13464,57,1,674.6800000000002,3,1,3,313,About to Sleep
13466,183,1,307.90000000000003,1,1,2,112,Hibernating
13467,9,2,1083.71,5,2,4,524,Potential Loyalists
13468,0,37,5704.970000000001,5,5,5,555,Champions
13470,98,2,165.0,2,2,1,221,Hibernating
13471,0,4,2531.579999999998,5,4,5,545,Champions
13473,59,2,422.64,3,2,2,322,About to Sleep
13474,235,1,229.58999999999997,1,1,1,111,Hibernating
13475,190,4,1431.7800000000009,1,4,4,144,At Risk
13476,177,2,1238.4699999999998,2,2,4,224,Hibernating
13477,36,6,1454.579999999999,3,5,4,354,Loyal Customers
13479,199,2,300.95,1,2,2,122,Hibernating
13481,44,5,1804.5599999999993,3,4,4,344,Loyal Customers
13482,231,1,184.64,1,1,1,111,Hibernating
13483,64,1,140.34000000000003,3,1,1,311,About to Sleep
13484,240,1,313.79999999999995,1,1,2,112,Hibernating
13485,232,1,454.24,1,1,2,112,Hibernating
13486,77,3,1122.4099999999999,2,3,4,234,At Risk
13487,56,3,575.4000000000001,3,3,3,333,Need Attention
13488,16,13,8968.309999999996,4,5,5,455,Loyal Customers
13489,104,4,449.52,2,4,2,242,At Risk
13491,50,10,1215.82,3,5,4,354,Loyal Customers
13492,135,3,1269.8400000000006,2,3,4,234,At Risk
13493,274,2,618.63,1,2,3,123,Hibernating
13494,310,1,316.26,1,1,2,112,Hibernating
13495,6,5,2044.8699999999997,5,4,4,544,Champions
13496,9,2,653.3299999999999,5,2,3,523,Potential Loyalists
13497,281,2,348.04999999999995,1,2,2,122,Hibernating
13499,16,5,1159.11,4,4,4,444,Loyal Customers
13500,22,3,1166.7700000000002,4,3,4,434,Potential Loyalists
13501,287,1,1340.3199999999997,1,1,4,114,Hibernating
13502,15,3,292.0,4,3,2,432,Potential Loyalists
13503,70,1,216.84999999999997,3,1,1,311,About to Sleep
13504,63,1,295.93,3,1,2,312,About to Sleep
13505,71,4,4393.629999999999,2,4,5,245,At Risk
13506,315,2,458.52000000000004,1,2,2,122,Hibernating
13507,2,4,2479.159999999999,5,4,5,545,Champions
13508,242,1,110.97,1,1,1,111,Hibernating
13509,7,7,979.7200000000001,5,5,4,554,Champions
13510,0,4,1791.5599999999984,5,4,4,544,Champions
13512,259,1,251.20999999999998,1,1,2,112,Hibernating
13513,125,1,205.09999999999997,2,1,1,211,Hibernating
13514,72,1,152.20000000000002,2,1,1,211,Hibernating
13515,71,4,891.1200000000002,2,4,3,243,At Risk
13516,20,3,1389.4100000000003,4,3,4,434,Potential Loyalists
13517,58,3,2128.42,3,3,5,335,Need Attention
13518,84,1,659.4399999999998,2,1,3,213,Hibernating
13519,77,1,122.75,2,1,1,211,Hibernating
13520,57,6,3624.349999999999,3,5,5,355,Loyal Customers
13521,0,3,1093.6500000000003,5,3,4,534,Potential Loyalists
13522,29,1,125.80000000000001,4,1,1,411,Promising
13523,32,5,3964.8800000000006,3,4,5,345,Loyal Customers
13524,39,5,680.1800000000001,3,4,3,343,Loyal Customers
13525,13,2,628.78,4,2,3,423,Potential Loyalists
13527,32,7,2287.5100000000007,3,5,5,355,Loyal Customers
13529,77,2,307.76,2,2,2,222,Hibernating
13531,204,2,483.8000000000001,1,2,2,122,Hibernating
13532,32,1,210.30999999999983,3,1,1,311,About to Sleep
13533,181,3,270.79000000000013,1,3,2,132,At Risk
13534,1,22,5870.080000000015,5,5,5,555,Champions
13536,0,7,3448.2899999999986,5,5,5,555,Champions
13538,42,7,1280.85,3,5,4,354,Loyal Customers
13539,84,3,631.3400000000001,2,3,3,233,At Risk
13544,38,2,291.4099999999999,3,2,2,322,About to Sleep
